Store,Dept,tier,store_profile,recommended_promo_intensity,best_lift_vs_zero,best_lift_pct_vs_zero,turning_promo_intensity,allocated,promo_cost,risk_flag,risk_level,action_note
12,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
12,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
13,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
14,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
15,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
16,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
17,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
18,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,82,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,90,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,92,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,94,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
19,95,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,2,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,4,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,8,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,10,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,13,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,23,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,34,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,38,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,40,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,46,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,79,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
20,81,A_core,Tail_heavy_store,164.07999999999998,14.69998813107668,0.0003850808424016,20960.03999999997,True,164.07999999999998,,0,可投放：处于边际空间区间，建议按推荐强度投放并监控销量/库存。
